,ID,ModifiedTMC,TOD,YEAR,CHAMP_LINK_COUNT,PRESIDIO,PHF,ALPHA,BETA,AT,FT2,LANES,DISTANCE,CAPACITY,FFS,INRIX_SPEED,SPEED_20TH,FF_TIME,INRIX_TIME,INRIX_VOL,CHAMP_PCE,CHAMP_VOL,TNC_VOL,TNC_PUDO,AVG_DUR,AVG_DUR_MAJOR_ARTERIALS,AVG_DUR_MINOR_ARTERIALS,BASE_INRIX_VOL_PRESIDIO
4447,105+10298_MD,105+10298,MD,2016,1,0.0,0.154,0.6,3.5,2.0,2,2.0,0.13,12337.6623377,30.71,17.7603552207,15.0,0.253988928688,0.439180405069,13044.2769445,1607.82141,1426.19539,44.1806,1.53,0.40375,0.40375,0.0,0.0
4448,105+10299_MD,105+10299,MD,2016,2,0.0,0.154,0.6,3.5,2.0,2,2.0,0.09458,12337.6623377,30.62,24.1365437788,21.0,0.185329849771,0.235112369526,9806.47559221,3137.71626517,2851.44251515,82.6711005223,0.933552548107,0.246354144639,0.246354144639,0.0,0.0
4449,105+10300_MD,105+10300,MD,2016,1,0.0,0.154,0.6,3.5,2.0,2,2.0,0.19,12337.6623377,35.22,22.9345945946,19.0,0.323679727428,0.497065686205,11944.2983866,1813.3595,1648.85795,90.9457,2.67,0.704583333333,0.704583333333,0.0,0.0
4450,105+10301_MD,105+10301,MD,2016,1,0.0,0.154,0.6,3.5,2.0,2,2.0,0.25,12337.6623377,44.41,37.0595785953,34.2,0.337761765368,0.40475365799,8992.46467481,3446.22803,3054.71763,131.78769,2.04,0.538333333333,0.538333333333,0.0,0.0
4451,105+10302_MD,105+10302,MD,2016,2,0.0,0.154,0.6,3.5,2.0,2,2.0,0.76,12337.6623377,36.96,28.2902542912,24.0,1.23376623377,1.61186249974,10182.7872024,5046.42585461,4376.82312605,146.834883553,5.06631578947,1.33694444444,1.33694444444,0.0,0.0
4452,105+10305_MD,105+10305,MD,2016,9,0.0,0.154,0.6,3.5,3.0,2,2.0,0.76893,12337.6623377,30.19,23.947591623,19.522,1.52818151706,1.92653193383,9722.70040835,3791.83220973,3403.33145615,35.040929293,0.888638627703,0.234501860088,0.234501860088,0.0,0.0
4453,105+10306_MD,105+10306,MD,2016,4,0.0,0.154,0.6,3.5,3.0,2,2.0,0.25,12337.6623377,26.74,18.6644842407,14.0,0.56095736724,0.803665389654,11237.3088123,6090.882424,5481.916184,56.436648,1.14,0.300833333333,0.300833333333,0.0,0.0
4454,105+10307_MD,105+10307,MD,2016,6,0.0,0.154,0.6,3.5,3.0,2,2.0,0.3,12337.6623377,23.44,12.0280771746,9.0,0.767918088737,1.49649854575,14063.49527,6142.799235,5492.85159833,39.9573683333,1.77333333333,0.467962962963,0.467962962963,0.0,0.0
4455,105+10308_MD,105+10308,MD,2016,2,0.0,0.154,0.6,3.5,2.0,2,2.0,0.13,12337.6623377,23.59,10.0023514212,6.69,0.330648579907,0.779816632264,15582.2545076,7291.24268,6440.00983,58.6915092308,2.58615384615,0.682457264957,0.682457264957,0.0,0.0
4456,105+10309_MD,105+10309,MD,2016,5,0.0,0.154,0.6,3.5,1.0,2,2.0,0.32,11931.8181818,24.2,12.8005495208,10.0,0.793388429752,1.4999356058,13356.9648959,5476.36798094,4774.16758937,39.98823625,2.6528125,0.677019856771,0.677019856771,0.0,0.0
4457,105+10310_MD,105+10310,MD,2016,1,0.0,0.154,0.6,3.5,1.0,2,2.0,0.07,11688.3116883,16.79,7.8273436402,4.0,0.250148898154,0.536580504583,14058.646971,9730.13867,8508.88692,97.87465,20.92,5.23,5.23,0.0,0.0
4458,105+10311_MD,105+10311,MD,2016,3,0.0,0.154,0.6,3.5,1.0,2,2.0,0.22,11688.3116883,23.27,11.2270664629,8.0,0.567253975075,1.17573010221,13798.8124406,5205.63191227,4640.73827045,100.908005909,4.74818181818,1.18704545455,1.18704545455,0.0,0.0
4459,105+10315_MD,105+10315,MD,2016,6,0.0,0.154,0.6,8.5,2.0,4,1.59322033898,0.236,7962.79991195,20.67,14.5076021505,12.0,0.685050798258,0.976039999795,7645.73214061,2122.40159314,1919.62900441,16.0232500847,0.764661016949,0.163484706195,0.0,0.0,0.0
4460,105+10317_MD,105+10317,MD,2016,1,0.0,0.154,0.6,3.5,3.0,2,1.0,0.17,6168.83116883,30.09,18.6217647059,11.0,0.338983050847,0.547746154089,6214.96172846,1110.88513,991.15639,20.38384,1.57,0.414305555556,0.414305555556,0.0,0.0
4461,105+10319_MD,105+10319,MD,2016,2,0.0,0.154,0.6,3.5,3.0,2,2.0,0.41,12337.6623377,37.74,29.6408853238,25.0,0.651828298887,0.829934724664,9854.42952044,2103.77761122,1956.86436146,49.2801160976,2.96,0.781111111111,0.781111111111,0.0,0.0
4462,105+10320_MD,105+10320,MD,2016,2,0.0,0.154,0.6,3.5,3.0,2,2.0,0.45,12337.6623377,41.59,31.4131149494,27.456,0.649194517913,0.859513615364,10345.7552186,1285.84094,1161.90103,59.17863,1.526,0.402694444444,0.402694444444,0.0,0.0
4463,105+10323_MD,105+10323,MD,2016,19,0.0,0.154,0.6,3.5,2.0,3,2.0,0.8543,9740.25974026,22.33,14.1485826772,11.38,2.29547693686,3.62283637658,9638.04448334,1848.50172781,1631.96225061,35.6793724508,1.60632412501,0.334650859378,0.0,0.334650859378,0.0
4464,105+10324_MD,105+10324,MD,2016,10,0.0,0.154,0.6,3.5,2.0,2,2.0,0.54,9884.55988456,21.41,12.8644750558,10.374,1.51331153667,2.51856370815,10176.1758127,1228.98062759,1061.99624704,39.1811161111,2.55296296296,0.539746799268,0.539746799268,0.0,0.0
4465,105+10325_MD,105+10325,MD,2016,12,0.0,0.154,0.6,3.5,2.0,3,2.0,0.42,9740.25974026,18.77,12.1642174871,9.37,1.34256792754,2.07164990487,9466.64131477,2629.36513952,2326.91901119,46.06672,1.89523809524,0.394841269841,0.0,0.394841269841,0.0
4466,105+10326_MD,105+10326,MD,2016,5,0.0,0.154,0.6,3.5,2.0,3,1.95480225989,0.22125,9520.14087607,26.07,19.2411622074,15.36,0.50920598389,0.689927139375,8193.89326259,1327.24993881,1133.12671927,44.3383741243,2.0618079096,0.429543314501,0.0,0.429543314501,0.0
4467,105+10327_MD,105+10327,MD,2016,8,0.0,0.154,0.6,3.5,2.0,3,2.0,0.63875,9740.25974026,22.69,16.8316131237,14.0,1.68907007492,2.27696535789,8336.80055521,1168.59056914,985.314083542,76.7708589041,4.32978473581,0.902038486628,0.0,0.902038486628,0.0
4468,105+10328_MD,105+10328,MD,2016,2,0.0,0.154,0.6,3.5,2.0,3,2.0,0.09,9740.25974026,18.71,13.05193361,10.0,0.288615713522,0.413731801077,8876.45716859,5866.36279333,5128.73047333,123.666406667,3.26666666667,0.680555555556,0.0,0.680555555556,0.0
4469,105+10329_MD,105+10329,MD,2016,11,0.0,0.154,0.6,3.5,2.0,3,2.0,0.55,9740.25974026,19.78,11.7444816884,10.0,1.66835187058,2.80983025693,10112.6383945,4794.49825327,4140.38113273,141.163030364,5.33454545455,1.11136363636,0.0,1.11136363636,0.0
4470,105+10330_MD,105+10330,MD,2016,4,0.0,0.154,0.6,3.5,1.0,3,2.0,0.28,9090.90909091,17.53,11.3551353791,8.18,0.958357102111,1.47950679927,8838.99131828,1388.08348571,1110.888395,77.7311942857,9.20129642857,1.78914097222,0.0,1.78914097222,0.0
4471,105+10331_MD,105+10331,MD,2016,10,0.0,0.154,0.6,3.5,1.0,3,2.0,0.88,9090.90909091,16.4,9.69326209931,8.0,3.21951219512,5.44708267032,9468.69676717,735.081875,534.9897175,68.7679790909,8.75590909091,1.70253787879,0.0,1.70253787879,0.0
4472,105+10332_MD,105+10332,MD,2016,4,0.0,0.154,0.6,3.5,1.0,3,2.22857142857,0.35,10129.8701299,18.04,10.3690734386,8.26,1.16407982262,2.02525328076,10754.5312151,614.497274286,429.600611714,112.185765714,7.34142857143,1.4275,0.0,1.4275,0.0
4473,105+10334_MD,105+10334,MD,2016,3,0.0,0.154,0.6,3.5,0.0,3,2.0,0.21,8812.61595547,18.19,10.4702567865,7.796,0.692688290269,1.20340888069,9347.05151267,1936.08178905,1534.29988238,289.163633333,16.3757142857,3.08669217687,0.0,3.08669217687,0.0
4474,105+10335_MD,105+10335,MD,2016,3,0.0,0.154,0.6,3.5,0.0,3,2.0,0.09,8441.55844156,20.65,10.9181313869,7.5,0.261501210654,0.494590127985,9452.26667661,3917.4008,3142.09608,532.784166667,9.59333333333,1.73212962963,0.0,1.73212962963,0.0
4475,105+10336_MD,105+10336,MD,2016,2,0.0,0.154,0.6,3.5,0.0,3,2.0,0.12,8441.55844156,21.47,12.4659921671,8.57,0.33535165347,0.577571356013,8901.00685481,3969.8493675,3135.67526,575.72356,17.3925,3.1403125,0.0,3.1403125,0.0
4476,105+10337_MD,105+10337,MD,2016,2,0.0,0.154,0.6,3.5,0.0,3,2.0,0.17,8441.55844156,22.66,14.9534069401,11.0,0.45013239188,0.682118800141,8082.71396145,4333.20910118,3413.32647824,581.761804118,23.9,4.31527777778,0.0,4.31527777778,0.0
4477,105+10338_MD,105+10338,MD,2016,2,0.0,0.154,0.6,3.5,0.0,3,2.0,0.17,8441.55844156,22.91,10.43952274,7.0,0.445220427761,0.977056159945,10276.9874383,4657.00171,3668.26917,534.428525,29.84,5.38777777778,0.0,5.38777777778,0.0
4478,105+10339_MD,105+10339,MD,2016,4,0.0,0.154,0.6,3.5,0.0,3,2.0,0.17,8441.55844156,21.86,12.0767286036,9.14,0.466605672461,0.844599587753,9197.61174047,4159.82607118,3244.11643353,508.186171176,24.2841176471,4.38463235294,0.0,4.38463235294,0.0
4479,105+10340_MD,105+10340,MD,2016,2,0.0,0.154,0.6,3.5,0.0,3,2.0,0.17,8441.55844156,20.93,11.3392334699,8.712,0.487338748208,0.899531703539,9311.67651741,4138.7157,3248.422435,613.800515,56.575,10.2149305556,0.0,10.2149305556,0.0
4480,105+10341_MD,105+10341,MD,2016,2,0.0,0.154,0.6,3.5,0.0,3,1.0,0.17,4220.77922078,18.33,10.3562727844,7.5,0.556464811784,0.984910325592,4532.49559643,3515.088745,2664.141485,545.7768,49.775,8.98715277778,0.0,8.98715277778,0.0
4481,105+10342_MD,105+10342,MD,2016,2,0.0,0.154,0.6,3.5,0.0,3,1.0,0.1196,4220.77922078,18.23,7.61489936745,5.0,0.393636862315,0.942363077137,5370.25762767,3457.02655023,2597.84546839,630.301391338,73.9189966555,13.3464855072,0.0,13.3464855072,0.0
4482,105+10343_MD,105+10343,MD,2016,1,0.0,0.154,0.6,3.5,0.0,3,1.0,0.0504,4220.77922078,21.76,9.26271501926,6.0,0.138970588235,0.32647015413,5320.38372045,3116.54663,2276.59058,496.74272,49.96,9.02055555556,0.0,9.02055555556,0.0
4483,105+10344_MD,105+10344,MD,2016,4,0.0,0.154,0.6,3.5,0.0,3,1.0,0.17,4220.77922078,20.2,8.22329024677,5.0,0.50495049505,1.24037942161,5437.92011074,3311.91739765,2450.73019294,728.277612941,56.61,10.22125,0.0,10.22125,0.0
4484,105+10345_MD,105+10345,MD,2016,2,0.0,0.154,0.6,3.5,0.0,3,1.0,0.07,4220.77922078,18.67,7.17386527666,4.72,0.224959828602,0.585458443674,5588.45665224,2981.47876,2176.05717,346.46996,30.395,5.48798611111,0.0,5.48798611111,0.0
4485,105+10346_MD,105+10346,MD,2016,8,0.0,0.154,0.6,3.5,0.0,3,1.125,0.28,4748.37662338,16.12,7.47986940299,6.0,1.04218362283,2.24602851933,5725.63608765,2768.301605,2119.670315,355.75843375,32.0375,5.78454861111,0.0,5.78454861111,0.0
4486,105+10347_MD,105+10347,MD,2016,2,0.0,0.154,0.6,3.5,0.0,3,1.0,0.05,4220.77922078,18.91,6.25630882353,3.57,0.158646218932,0.479515970938,5972.79655647,2114.265075,1742.134365,287.69987,14.86,2.68305555556,0.0,2.68305555556,0.0
4487,105+10349_MD,105+10349,MD,2016,7,0.0,0.154,0.6,3.5,3.0,2,3.0,0.88,18506.4935065,33.14,23.7994328053,19.19,1.59324079662,2.21854026657,16392.8419272,8341.72114091,7268.52246284,139.623834659,3.42738636364,0.904449179293,0.904449179293,0.0,0.0
4488,105+10350_MD,105+10350,MD,2016,1,0.0,0.154,0.6,3.5,3.0,2,3.0,0.26,18506.4935065,29.72,19.4234358677,14.184,0.524899057873,0.803153474301,17863.1071268,6546.86133,5796.6811,299.20778,7.49,1.97652777778,1.97652777778,0.0,0.0
4489,105+10352_MD,105+10352,MD,2016,7,0.0,0.154,0.6,8.5,3.0,4,1.0,0.29639,4545.45454545,19.1,11.780248307,10.0,0.931068062827,1.50959466529,4564.19777481,1262.27140805,1170.94151287,26.845672497,0.164348324842,0.0319566187193,0.0,0.0,0.0
4490,105+10354_MD,105+10354,MD,2016,5,0.0,0.154,0.6,3.5,3.0,2,2.0,0.43,12337.6623377,29.01,20.1729928315,16.0,0.889348500517,1.27893764775,11277.1570717,4843.54178698,4335.71652047,198.310852326,2.38906976744,0.630448966408,0.630448966408,0.0,0.0
4491,105+10355_MD,105+10355,MD,2016,1,0.0,0.154,0.6,3.5,3.0,2,2.0,0.06,12337.6623377,31.04,16.8060402263,9.68,0.115979381443,0.214208698273,13614.6632688,3052.08545,2732.31628,188.46316,2.51,0.662361111111,0.662361111111,0.0,0.0
4492,105+10356_MD,105+10356,MD,2016,12,0.0,0.154,0.6,3.5,3.0,2,2.07692307692,0.78,12812.1878122,28.03,21.4576636569,18.094,1.66963967178,2.18103894013,10572.8179062,4149.71465064,3755.22320721,171.845362359,1.54920512821,0.408818019943,0.408818019943,0.0,0.0
4493,105+10357_MD,105+10357,MD,2016,2,0.0,0.154,0.6,3.5,3.0,2,3.0,0.11,18506.4935065,24.63,10.2439055024,6.606,0.26796589525,0.644285521616,23596.4071139,4508.18959,4105.36315273,180.385495455,4.03454545455,1.06467171717,1.06467171717,0.0,0.0
4494,105+10358_MD,105+10358,MD,2016,3,0.0,0.154,0.6,3.5,2.0,2,3.0,0.35,18506.4935065,37.77,24.3700413223,21.0,0.555996822875,0.861713762495,18050.7149744,8395.78594171,7699.18797771,311.869306571,4.21012,1.11100388889,1.11100388889,0.0,0.0
4495,105+10359_MD,105+10359,MD,2016,1,0.0,0.154,0.6,3.5,2.0,2,2.0,0.25,12337.6623377,31.01,26.634147651,24.0,0.483714930668,0.563186785496,8521.39638446,4865.4458,4426.43961,326.19226,6.73,1.77597222222,1.77597222222,0.0,0.0
4496,105+10361_MD,105+10361,MD,2016,8,0.0,0.154,0.6,3.5,3.0,3,1.0,0.54,5194.80519481,24.68,19.7205613126,18.0,1.31280388979,1.64295526311,4052.0304056,2379.62104778,2204.04617907,52.6456907407,0.576851851852,0.128189300412,0.0,0.128189300412,0.0
4497,105+10362_MD,105+10362,MD,2016,7,0.0,0.154,0.6,3.5,3.0,3,1.92452830189,0.53,9997.54962019,21.98,18.3298472222,16.19,1.44676979072,1.73487534372,7295.19148791,3963.73039377,3592.95467849,104.579161698,1.70150943396,0.378113207547,0.0,0.378113207547,0.0
4498,105+10363_MD,105+10363,MD,2016,7,0.0,0.154,0.6,3.5,2.0,3,2.0,0.69,10351.9668737,22.74,17.7471691176,15.898,1.82058047493,2.33276641056,8337.61579612,5242.97504087,4706.28841696,138.347707536,1.70637681159,0.377820952648,0.0,0.377820952648,0.0
4499,105+10364_MD,105+10364,MD,2016,2,0.0,0.154,0.6,8.5,3.0,4,1.0,0.06,4545.45454545,23.48,15.9741614907,11.19,0.15332197615,0.225363941769,4416.58627611,1405.4198,1183.838515,37.13669,5.025,0.977083333333,0.0,0.0,0.0
4500,105+10366_MD,105+10366,MD,2016,1,0.0,0.154,0.6,3.5,3.0,3,1.0,0.13,5194.80519481,20.55,17.3921621622,16.0,0.379562043796,0.448477879131,3691.90650338,2953.93091,2713.83489,63.31603,1.13,0.251111111111,0.0,0.251111111111,0.0
4501,105+10367_MD,105+10367,MD,2016,4,0.0,0.154,0.6,3.5,3.0,3,1.0,0.3,5194.80519481,19.15,13.2766041896,11.0,0.939947780679,1.3557683684,4761.62587169,1323.71508533,1211.02375733,33.288169,0.726666666667,0.161481481481,0.0,0.161481481481,0.0
4502,105+10369_MD,105+10369,MD,2016,3,0.0,0.154,0.6,3.5,3.0,2,2.0,0.29,12337.6623377,30.03,17.7499790795,14.08,0.579420579421,0.980282845522,12850.0350354,8405.10203586,6982.31266103,60.3704486207,0.913103448276,0.240957854406,0.240957854406,0.0,0.0
4503,105+10370_MD,105+10370,MD,2016,5,0.0,0.154,0.6,3.5,3.0,2,2.0,0.42,12337.6623377,31.02,17.6895866534,13.58,0.812379110251,1.42456692142,13167.7435661,9843.53776143,8415.67961357,121.109813333,1.8630952381,0.491650132275,0.491650132275,0.0,0.0
4504,105+10371_MD,105+10371,MD,2016,5,0.0,0.154,0.6,3.5,3.0,2,2.0,0.34,12337.6623377,47.4,27.686548985,19.862,0.430379746835,0.736819890809,12956.0799022,2334.25012588,1993.30170824,37.0905255882,0.723529411765,0.190931372549,0.190931372549,0.0,0.0
4505,105+10372_MD,105+10372,MD,2016,10,0.0,0.154,0.6,3.5,3.0,2,2.0,0.68355,12337.6623377,42.14,21.1369773818,16.36,0.973255813953,1.94034365743,14250.475519,5935.48761829,5473.29908386,82.9261001327,0.816180235535,0.215380895488,0.215380895488,0.0,0.0
4506,105+10373_MD,105+10373,MD,2016,3,0.0,0.154,0.6,3.5,3.0,2,1.63157894737,0.38,10064.9350649,38.99,20.9356807512,14.74,0.584765324442,1.08904985087,11164.0866922,4720.12605632,4243.17014105,144.744362105,2.51421052632,0.663472222222,0.663472222222,0.0,0.0
4507,105+10374_MD,105+10374,MD,2016,3,0.0,0.154,0.6,3.5,2.0,2,3.0,0.1,18506.4935065,35.53,17.2937022654,10.0,0.168871376302,0.346947108717,21741.7670397,6384.023876,5573.438024,155.646261,1.6,0.422222222222,0.422222222222,0.0,0.0
4508,105+10375_MD,105+10375,MD,2016,2,0.0,0.154,0.6,3.5,2.0,2,3.0,0.27,18506.4935065,36.45,13.3532270916,8.78,0.444444444444,1.21318988203,25043.7590109,4031.42773,3509.31077,311.574109259,10.1507407407,2.67866769547,2.67866769547,0.0,0.0
4509,105+10376_MD,105+10376,MD,2016,3,0.0,0.154,0.6,3.5,2.0,2,3.25806451613,0.31,20098.4499372,35.86,19.8380765253,15.548,0.518683770218,0.937590898809,21879.5279403,6458.48865645,5662.21995387,280.831476129,7.22935483871,1.90774641577,1.90774641577,0.0,0.0
4510,105+10379_MD,105+10379,MD,2016,6,0.0,0.154,0.6,3.5,3.0,2,1.64705882353,0.34,10160.4278075,31.4,20.2258974359,16.44,0.649681528662,1.00860790304,9923.62093216,3061.39170676,2524.06645324,72.175165,1.71852941176,0.453500816993,0.453500816993,0.0,0.0
4511,105+10380_MD,105+10380,MD,2016,17,0.0,0.154,0.6,3.5,3.0,2,2.0,0.89,12337.6623377,21.86,15.0314672216,12.38,2.4428179323,3.55254741355,11394.9227934,2178.1571009,1765.08003382,64.8462455056,1.57033707865,0.414394506866,0.414394506866,0.0,0.0
4512,105+10381_MD,105+10381,MD,2016,1,0.0,0.154,0.6,3.5,3.0,2,2.0,0.06,12337.6623377,23.42,17.1072304582,14.0,0.153714773698,0.210437335768,10737.8033331,3898.8811,3174.76505,45.53423,0.0,0.0,0.0,0.0,0.0
4513,105+10382_MD,105+10382,MD,2016,11,0.0,0.154,0.6,3.5,2.0,2,2.0,0.6,12337.6623377,22.59,15.5800968661,12.0,1.59362549801,2.31064031947,11363.5993264,2354.8137445,1945.4403105,100.565583,2.4565,0.648243055556,0.648243055556,0.0,0.0
4514,105+10383_MD,105+10383,MD,2016,6,0.0,0.154,0.6,3.5,2.0,2,2.0,0.54,12337.6623377,29.55,18.3323284589,13.544,1.09644670051,1.76736959916,12407.1239201,3360.55172222,2784.43351722,199.342289815,3.37351851852,0.890234053498,0.890234053498,0.0,0.0
4515,105+10384_MD,105+10384,MD,2016,9,0.0,0.154,0.6,3.5,2.0,2,2.0,0.99,12337.6623377,27.61,19.0652562071,16.0,2.15139442231,3.11561509349,11351.0059485,2989.51582364,2434.54868,270.887618182,20.3045454545,5.35814393939,5.35814393939,0.0,0.0
4516,105+10385_MD,105+10385,MD,2016,2,0.0,0.154,0.6,3.5,2.0,2,2.0,0.17999,12337.6623377,30.33,17.6612340672,12.58,0.35606330366,0.611474824404,12983.5500362,3751.32861,3014.26721,353.812715321,11.1858586588,2.95182381274,2.95182381274,0.0,0.0
4517,105+10386_MD,105+10386,MD,2016,12,0.0,0.154,0.6,3.5,2.0,2,2.0,0.77233,12337.6623377,25.54,13.55,10.384,1.8144009397,3.41991143911,13786.0885042,2919.59055074,2345.7808259,494.235650684,10.6563362811,2.81208874085,2.81208874085,0.0,0.0
4518,105+10387_MD,105+10387,MD,2016,1,0.0,0.154,0.6,3.5,2.0,2,4.0,0.035,24675.3246753,23.28,11.0793017329,7.0,0.090206185567,0.189542630991,29350.2460348,7440.5752,5692.38649,815.86674,54.41,14.3581944444,14.3581944444,0.0,0.0
4519,105+10388_MD,105+10388,MD,2016,5,0.0,0.154,0.6,3.5,1.0,2,3.0,0.25,17532.4675325,23.82,11.3041051066,8.19,0.629722921914,1.32695156835,20886.4350812,8277.5908964,6373.39061,1123.5370284,50.302,12.5755,12.5755,0.0,0.0
4520,105+10389_MD,105+10389,MD,2016,3,0.0,0.154,0.6,3.5,1.0,2,3.0,0.12,17532.4675325,25.84,12.1623689416,8.0,0.278637770898,0.591989935067,20979.6262237,13254.57715,10403.8013833,1177.36361,27.7,6.925,6.925,0.0,0.0
4521,105+10390_MD,105+10390,MD,2016,2,0.0,0.154,0.6,3.5,0.0,2,3.0,0.12,16558.4415584,26.81,13.8515182987,8.78,0.268556508765,0.519798613028,18799.0244919,10499.93197,8274.62558,1255.56819667,54.36,12.835,12.835,0.0,0.0
4522,105+10391_MD,105+10391,MD,2016,2,0.0,0.154,0.6,3.5,0.0,2,5.0,0.12,27597.4025974,24.66,9.96822890972,5.56,0.29197080292,0.72229480936,35676.6358004,13360.7887367,10474.08299,1881.83134333,61.3366666667,14.4822685185,14.4822685185,0.0,0.0
4523,105+10392_MD,105+10392,MD,2016,2,0.0,0.154,0.6,3.5,0.0,2,3.0,0.12,16558.4415584,22.57,9.11115877712,5.466,0.319007532122,0.790239768193,21419.7573423,14128.5719433,11126.5842333,2166.98567333,107.21,25.3134722222,25.3134722222,0.0,0.0
4524,105+10393_MD,105+10393,MD,2016,3,0.0,0.154,0.6,3.5,0.0,2,3.0,0.12,16558.4415584,16.88,7.16547113962,5.0,0.42654028436,1.00481878438,20901.1254247,13524.7626158,10649.1532008,1532.88711333,54.4708333333,12.8611689815,12.8611689815,0.0,0.0
4525,105+10395_MD,105+10395,MD,2016,1,0.0,0.154,0.6,3.5,2.0,3,1.0,0.13,4870.12987013,21.7,11.0982112436,9.0,0.359447004608,0.70281596095,5562.21355981,3674.54565,3224.05286,70.31898,1.62,0.3375,0.0,0.3375,0.0
4526,105+10396_MD,105+10396,MD,2016,1,0.0,0.154,0.6,3.5,1.0,3,1.0,0.13,4545.45454545,22.51,11.9737405405,9.0,0.34651266104,0.651425506809,5070.99447343,2019.02551,1768.7278,55.87898,2.1,0.408333333333,0.0,0.408333333333,0.0
4527,105+10397_MD,105+10397,MD,2016,3,0.0,0.154,0.6,3.5,1.0,2,2.0,0.23,11688.3116883,22.7,13.3201973684,10.0,0.607929515419,1.03602068485,12235.3954371,3363.6057,2925.26445087,121.933526087,5.53173913043,1.38293478261,1.38293478261,0.0,0.0
4528,105+10398_MD,105+10398,MD,2016,1,0.0,0.154,0.6,3.5,1.0,2,2.0,0.13,11688.3116883,23.8,10.3109031877,6.0,0.327731092437,0.756480771666,14604.1419264,7183.91602,6275.36246,377.32329,11.25,2.8125,2.8125,0.0,0.0
4529,105+10399_MD,105+10399,MD,2016,6,0.0,0.154,0.6,3.5,1.0,2,2.0,0.39,11688.3116883,25.47,11.0387162506,8.0,0.918727915194,2.11981171259,14601.2621149,7330.51722769,6292.92049077,288.587792564,3.22128205128,0.805320512821,0.805320512821,0.0,0.0
4530,105+10400_MD,105+10400,MD,2016,3,0.0,0.154,0.6,3.5,1.0,2,2.5,0.14,14610.3896104,30.35,21.9432998944,18.0,0.276771004942,0.382804775965,12852.7706831,8085.81954857,6928.95313929,302.88876,2.025,0.50625,0.50625,0.0,0.0
4531,105+10401_MD,105+10401,MD,2016,2,0.0,0.154,0.6,3.5,2.0,2,1.0,0.31,6168.83116883,29.42,18.6273567056,14.402,0.632222977566,0.998531369424,6107.55333034,4514.90869194,3888.24297452,258.714212903,7.68806451613,2.02879480287,2.02879480287,0.0,0.0
4532,105+10402_MD,105+10402,MD,2016,3,0.0,0.154,0.6,3.5,2.0,2,1.0,0.22,6168.83116883,30.96,18.9354741379,14.178,0.426356589147,0.697104276548,6269.64621122,1614.69684364,1273.38359409,112.35037,1.67,0.440694444444,0.440694444444,0.0,0.0
4533,105+10403_MD,105+10403,MD,2016,4,0.0,0.154,0.6,3.5,2.0,2,2.0,0.2,12337.6623377,27.17,13.1209064497,9.0,0.441663599558,0.914570959408,14557.9261842,5425.6619875,4308.7409275,158.9173425,6.7325,1.77663194444,1.77663194444,0.0,0.0
4534,105+10405_MD,105+10405,MD,2016,2,0.0,0.154,0.6,8.5,2.0,4,2.0,0.18,8441.55844156,26.28,18.1739630119,16.0,0.41095890411,0.594256739321,8152.1205857,1933.61682,1521.12899,101.17796,2.8,0.505555555556,0.0,0.0,0.0
4535,105+10407_MD,105+10407,MD,2016,2,0.0,0.154,0.6,8.5,2.0,4,2.0,0.07,8441.55844156,28.96,22.5960157791,19.0,0.145027624309,0.18587347615,7722.91013601,688.31042,581.16186,51.6352114286,1.64428571429,0.296884920635,0.0,0.0,0.0
4536,105+10408_MD,105+10408,MD,2016,5,0.0,0.154,0.6,8.5,2.0,4,1.0,0.64,2942.37012987,25.24,15.9775534188,14.0,1.52139461173,2.4033717174,2930.48935867,278.178768906,232.248492031,84.34825375,16.1084375,2.02753770616,0.0,0.0,0.0
4537,105+10409_MD,105+10409,MD,2016,2,0.0,0.154,0.6,8.5,2.0,4,1.0,0.09,4220.77922078,34.03,10.2199749373,8.0,0.158683514546,0.528377029604,4951.14257294,463.401203333,393.093412222,52.1236577778,5.15444444444,0.930663580247,0.0,0.0,0.0
4538,105+10412_MD,105+10412,MD,2016,1,0.0,0.154,0.6,3.5,2.0,2,3.0,0.17,18506.4935065,30.55,9.20994041708,5.948,0.33387888707,1.1074990215,27225.6167539,13750.96484,10843.15829,731.62439,41.58,10.9725,10.9725,0.0,0.0
4539,105+10413_MD,105+10413,MD,2016,1,0.0,0.154,0.6,3.5,2.0,2,3.0,0.18,18506.4935065,26.27,13.0008159204,9.952,0.411115340693,0.830717092383,21539.9560735,11302.0957,8697.55535,824.52416,47.67,12.5795833333,12.5795833333,0.0,0.0
4540,105+10414_MD,105+10414,MD,2016,2,0.0,0.154,0.6,3.5,2.0,2,2.0,0.18,12337.6623377,28.95,16.5491381048,11.372,0.373056994819,0.652601962205,13146.541606,8606.36963,6807.31796,459.947635,13.89,3.66541666667,3.66541666667,0.0,0.0
4541,105+10416_MD,105+10416,MD,2016,2,0.0,0.154,0.83,5.5,1.0,1,2.525128611,0.2527,18849.1563838,23.41,7.01157375432,5.0,0.64767193507,2.16242466118,22755.87168,8638.19216171,7126.21241066,282.916721741,7.34626038781,2.34581064544,0.0,0.0,0.0
4542,105+10417_MD,105+10417,MD,2016,2,0.0,0.154,0.6,3.5,1.0,2,2.0,0.12,11688.3116883,27.2,13.566183727,9.378,0.264705882353,0.530731423434,13544.2265875,5923.76147167,4819.47899,360.171210833,8.16166666667,2.04041666667,2.04041666667,0.0,0.0
